symbol,timestamp,strike,expiry,put_option_type,put_days_to_expiry,put_identifier,put_open_interest,put_change_in_oi,put_p_change_in_oi,put_total_traded_volume,put_nse_implied_volatility,put_price,put_price_change,put_p_price_change,put_total_buy_qty,put_total_sell_qty,put_bid_qty,put_bid_price,put_ask_qty,put_ask_price,put_spot_price,call_option_type,call_days_to_expiry,call_identifier,call_open_interest,call_change_in_oi,call_p_change_in_oi,call_total_traded_volume,call_nse_implied_volatility,call_price,call_price_change,call_p_price_change,call_total_buy_qty,call_total_sell_qty,call_bid_qty,call_bid_price,call_ask_qty,call_ask_price,call_spot_price,forward,moneyness,f_minus_k,otm_option_type,close_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2023-01-10 14:07:00,17050.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17050.00,3412.0,-929,-21.400598940336327,22355,29.72,1.6,0.20000000000000018,14.285714285714299,119300,45800,1250,1.55,4250,1.6,17911.5,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17050.00,15.0,10,200.0,15,49.35,896.55,-146.79999999999995,-14.070062778549861,14050,15500,50,854.35,3600,899.65,17914.25,17931.2,0.050392,881.2000000000007,PE,1.6,2.057638888888889,0.14958591730379348,0.2969052283047113,2.2716522434685813,2.249359886297352,-0.011544022540449832,7.55459e-05,-2.9357,0.4066,-1.1759430728623483,-0.0022877969,-6.0229,6.9969
NIFTY,2023-01-10 14:07:00,17050.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17050.00,1236.0,151,13.91705069124424,1298,17.61,18.0,7.050000000000001,64.38356164383563,50150,9850,50,18.45,350,18.7,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17050.00,5.0,0,0.0,5,21.88,974.85,-9.100000000000023,-0.9248437420600664,5700,4350,50,920.45,500,979.9,17914.25,17984.95,0.053385,934.9500000000007,PE,18.0,15.057638888888889,0.09391822071254033,0.17479646463052834,1.5214312472932567,1.485928280100008,-0.06382804576497343,0.0001956191,-2.6586,4.5627,-48.099464036158665,-0.0106181869,-2.2435,59.0125
NIFTY,2023-01-10 14:07:00,17100.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17100.00,8987.0,1024,12.859475072208966,12932,17.4,21.15,9.049999999999999,74.79338842975206,59850,19500,2450,21.8,800,21.95,17911.5,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17100.00,157.0,-4,-2.484472049689441,13,0.0,866.2,-179.95000000000005,-17.201166180758023,6500,7600,50,892.35,50,902.2,17911.5,17984.95,0.050457,884.9500000000007,PE,21.15,15.057638888888889,0.09757881885734081,0.17373290962915372,1.4475442201446143,1.412257271956108,-0.07357550545510633,0.0002195996,-2.9488,5.0909,-55.46169030288787,-0.0113288709,-2.3783,59.9045
NIFTY,2023-01-10 14:07:00,17100.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17100.00,3092.0,401,14.901523597175771,1011,18.02,105.0,29.75,39.53488372093023,13650,8300,50,104.2,50,106.1,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17100.00,69.0,11,18.96551724137931,15,7.08,1018.1,-138.80000000000007,-11.997579738957565,4650,4850,50,1038.3,50,1054.55,17914.25,18044.9,0.053785,944.9000000000015,PE,105.0,44.057638888888896,0.059861302233963326,0.17223190807503594,0.9287549666937235,0.868916867381051,-0.17523726207360993,0.0002383042,-3.176,16.1318,-394.3628453850196,-0.0129816087,-0.9157,75.5872
NIFTY,2023-01-10 14:07:00,17100.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17100.00,30175.0,-335,-1.0980006555227795,92745,28.31,1.65,0.04999999999999982,3.124999999999989,701450,60800,2850,1.65,10600,1.7,17911.5,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17100.00,267.0,157,142.72727272727272,435,40.81,837.0,-86.35000000000002,-9.351816754210216,14500,13250,400,830.3,400,831.45,17914.25,17931.2,0.047464,831.2000000000007,PE,1.65,2.057638888888889,0.14958591730379348,0.28300993477133674,2.2443109748856567,2.223061909704312,-0.012395742580672699,8.43022e-05,-2.9765,0.4324,-1.2623219633719829,-0.0025231199,-6.3315,7.6237
NIFTY,2023-01-10 14:07:00,17150.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17150.00,1037.0,237,29.625,1920,17.17,24.65,10.999999999999998,80.58608058608057,54900,9200,700,25.0,850,25.2,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17150.00,9.0,2,28.571428571428573,5,19.6,871.5,-20.299999999999955,-2.2762951334379857,4000,5650,500,834.3,200,877.95,17914.25,17984.95,0.047537,834.9500000000007,PE,24.65,15.057638888888889,0.09391822071254033,0.172404562942374,1.375047012933546,1.340029865675749,-0.0842314485646822,0.0002451689,-3.2415,5.6402,-63.51205091766557,-0.0120010997,-2.4998,60.2809
NIFTY,2023-01-10 14:07:00,17150.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17150.00,84.0,7,9.090909090909092,16,18.15,107.95,26.0,31.726662599145822,5500,1900,50,107.75,50,113.95,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17150.00,22.0,3,15.789473684210526,4,0.0,962.8,10.849999999999909,1.13976574399915,3950,3850,50,989.5,50,1025.45,17914.25,18044.9,0.050865,894.9000000000015,PE,107.95,44.057638888888896,0.059861302233963326,0.168079169073922,0.9002421154516755,0.8418467918217761,-0.18267101939557306,0.000250643,-3.1813,16.558,-410.91055765283505,-0.0132283988,-0.9101,74.6595
NIFTY,2023-01-10 14:07:00,17200.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17200.00,25139.0,427,1.727905471026222,22899,16.94,28.2,12.649999999999999,81.35048231511253,113950,29500,1500,28.1,100,28.25,17911.5,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17200.00,850.0,-3,-0.3516998827667057,127,0.0,810.0,-171.89999999999998,-17.50687442713107,8500,8000,200,803.65,200,806.85,17914.25,17984.95,0.044626,784.9500000000007,PE,28.2,15.057638888888889,0.09391822071254033,0.1703434042474877,1.3071212748049543,1.2725227701648973,-0.09521613446489428,0.0002718006,-3.5082,6.1781,-71.8086321306176,-0.0126344762,-2.5995,60.3274
NIFTY,2023-01-10 14:07:00,17200.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17200.00,48375.0,8129,20.198280574467027,158336,25.55,1.85,0.20000000000000018,12.121212121212132,1155100,94700,10650,1.8,9600,1.85,17911.5,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17200.00,360.0,3,0.8403361344537815,35,0.0,719.25,-188.70000000000005,-20.78308276887494,20500,18650,150,723.55,150,726.9,17911.5,17931.2,0.041633,731.2000000000007,PE,1.85,2.057638888888889,0.17386836235520348,0.2567204639026593,2.1695556807833216,2.150280492174624,-0.015005545907571641,0.0001095899,-3.1843,0.5099,-1.5272665303244628,-0.0031725835,-7.2212,9.2668
NIFTY,2023-01-10 14:07:00,17200.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17200.00,6165.0,409,7.105628908964559,1720,17.9,119.5,30.549999999999997,34.345137717819,12750,14100,50,120.25,50,121.55,17911.5,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17200.00,51.0,0,0.0,2,9.18,929.5,-201.5,-17.81609195402299,5250,5200,50,960.2,50,972.8,17914.25,18044.9,0.047954,844.9000000000015,PE,119.5,44.057638888888896,0.059861302233963326,0.16883122006689777,0.8468613173388533,0.7882047105210194,-0.19710683796965126,0.0002614377,-3.3481,17.3484,-443.75122482855465,-0.0129189113,-0.8917,68.5894
NIFTY,2023-01-10 14:07:00,17200.0,2023-01-19 15:30:00,PE,9.057638888888889,OPTIDXNIFTY19-01-2023PE17200.00,7757.0,3273,72.992863514719,18103,17.3,11.95,5.299999999999999,79.69924812030074,57200,38750,3300,11.9,250,12.0,17911.5,CE,9.057638888888889,OPTIDXNIFTY19-01-2023CE17200.00,13.0,7,116.66666666666667,11,0.0,730.6,-82.79999999999995,-10.17949348414064,7300,6600,50,737.4,1500,791.4,17911.5,17953.05,0.042851,753.0499999999993,PE,11.95,9.057638888888889,0.09086343922058218,0.17331472283785837,1.58314888604887,1.5558467563250762,-0.056566076661854814,0.0002319246,-3.0828,3.215,-25.49746726054062,-0.0102049981,-3.5585,45.6914
NIFTY,2023-01-10 14:07:00,17250.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17250.00,1199.0,31,2.654109589041096,2109,16.72,31.6,14.100000000000001,80.57142857142858,47400,11600,1700,32.05,50,32.25,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17250.00,31.0,0,0.0,1,24.88,833.9,95.04999999999995,12.864586857954924,6200,6100,100,752.05,300,783.15,17914.25,17984.95,0.041723,734.9500000000007,PE,31.6,15.057638888888889,0.09391822071254033,0.16733699157144302,1.2445834293552118,1.210595558178667,-0.10623007220430761,0.0002996648,-3.7325,6.6913,-80.12090035675449,-0.0132518364,-2.6777,60.2478
NIFTY,2023-01-10 14:07:00,17250.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17250.00,81.0,9,12.5,25,18.03,132.85,36.8,38.31337844872462,6100,5450,100,123.8,50,135.75,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17250.00,29.0,1,3.5714285714285716,2,11.39,903.05,-127.65000000000009,-12.384787037935393,4000,4050,50,900.7,50,955.9,17914.25,18044.9,0.045051,794.9000000000015,PE,132.85,44.057638888888896,0.059861302233963326,0.17007488838532392,0.7919737014533658,0.7328850100747687,-0.21264594422190194,0.0002714648,-3.5279,18.1464,-479.2030823247124,-0.012472918,-0.866,61.9295
NIFTY,2023-01-10 14:07:00,17300.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17300.00,35353.0,30,0.08493049854202644,25727,16.51,35.85,16.3,83.37595907928389,96850,40300,50,35.95,600,36.15,17911.5,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17300.00,368.0,6,1.6574585635359116,70,13.88,715.75,-180.75,-20.161740100390407,7800,7400,150,715.65,200,719.2,17911.5,17984.95,0.038829,684.9500000000007,PE,35.85,15.057638888888889,0.09757881885734081,0.16486381178182657,1.1763117159844612,1.142826173165182,-0.11925414305344727,0.0003303137,-3.9941,7.2667,-89.9585597504618,-0.0137894838,-2.7437,59.2532
NIFTY,2023-01-10 14:07:00,17300.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17300.00,4744.0,447,10.402606469629974,1638,17.83,140.95,36.249999999999986,34.62273161413561,12000,10550,50,142.0,1100,143.5,17911.5,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17300.00,43.0,6,16.216216216216218,11,12.27,870.45,-163.5999999999999,-15.821285237657746,5000,5450,50,870.65,50,911.45,17914.25,18044.9,0.042157,744.9000000000015,PE,140.95,44.057638888888896,0.059861302233963326,0.16806724873902443,0.7511641024634315,0.692772920285551,-0.2246478543213383,0.0002834951,-3.5978,18.7269,-506.32383590862094,-0.0123127496,-0.8437,57.984
NIFTY,2023-01-10 14:07:00,17300.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17300.00,44185.0,3992,9.932077724976986,213354,23.5,2.4,0.3500000000000001,17.073170731707325,848550,107150,15100,2.4,3550,2.45,17914.25,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17300.00,237.0,13,5.803571428571429,186,28.41,628.55,-184.20000000000005,-22.663795755152265,18450,17500,850,631.65,450,633.2,17914.25,17931.2,0.035836,631.2000000000007,PE,2.4,2.057638888888889,0.14958591730379348,0.23462244997750858,2.043076677324978,2.0254606606412984,-0.02050512547051657,0.0001565377,-3.7986,0.6657,-2.0862852609848863,-0.0042686471,-8.8798,11.7415
NIFTY,2023-01-10 14:07:00,17300.0,2023-01-19 15:30:00,PE,9.057638888888889,OPTIDXNIFTY19-01-2023PE17300.00,7951.0,3527,79.7242314647378,14837,16.69,16.45,7.649999999999999,86.93181818181816,69050,36050,900,16.45,2550,16.55,17914.25,CE,9.057638888888889,OPTIDXNIFTY19-01-2023CE17300.00,75.0,1,1.3513513513513513,8,0.0,636.6,-178.69999999999993,-21.918312277689186,10600,8900,50,651.1,3000,680.25,17911.5,17953.05,0.037054,653.0499999999993,PE,16.45,9.057638888888889,0.09086343922058218,0.16651253460141882,1.4257224990386186,1.3994919125893721,-0.0768008624459667,0.0003059093,-3.7534,4.0742,-34.623933034144436,-0.0121077212,-4.0552,48.8199
NIFTY,2023-01-10 14:07:00,17350.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17350.00,1651.0,58,3.640929064657878,3521,16.29,41.2,18.750000000000004,83.51893095768375,67900,12200,400,42.0,750,42.2,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17350.00,13.0,0,0.0,4,24.17,749.2,-49.549999999999955,-6.203442879499212,5000,5750,950,636.85,150,695.0,17911.5,17984.95,0.035943,634.9500000000007,PE,41.2,15.057638888888889,0.09757881885734081,0.16311134526279022,1.1014795580974799,1.0683499593269785,-0.13480026645518303,0.0003635641,-4.3032,7.9131,-101.71439521199684,-0.0141884752,-2.7918,57.0891
NIFTY,2023-01-10 14:07:00,17350.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17350.00,99.0,-6,-5.714285714285714,36,18.26,160.5,48.55,43.367574810183115,5600,4150,100,148.8,50,155.2,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17350.00,47.0,4,9.30232558139535,5,11.27,814.8,20.949999999999932,2.639037601561999,4000,4050,50,829.85,50,868.75,17911.5,18044.9,0.039271,694.9000000000015,PE,160.5,44.057638888888896,0.06112598516275872,0.17169060250372134,0.6881748418095422,0.6285248069321817,-0.24386538482562223,0.0002903374,-3.8458,19.5924,-550.542485844841,-0.0114404744,-0.7987,49.3584
NIFTY,2023-01-10 14:07:00,17350.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17350.00,13092.0,-476,-3.5082547169811322,93384,22.14,2.65,0.5,23.25581395348837,125100,105450,9300,2.6,8850,2.65,17911.5,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17350.00,180.0,4,2.272727272727273,15,0.0,580.1,-192.64999999999998,-24.930443222258166,20600,15950,150,569.75,100,577.8,17911.5,17931.2,0.03295,581.2000000000007,PE,2.65,2.057638888888889,0.17386836235520348,0.22195766735767408,1.9854990571592457,1.9688339427525972,-0.02352142140457533,0.0001857922,-4.0354,0.7475,-2.392596086219835,-0.0049247485,-9.6909,13.1644
NIFTY,2023-01-10 14:07:00,17400.0,2023-01-19 15:30:00,PE,9.057638888888889,OPTIDXNIFTY19-01-2023PE17400.00,9401.0,977,11.597815764482432,23370,16.11,23.7,11.85,100.0,79650,40500,1300,23.7,1500,23.85,17914.25,CE,9.057638888888889,OPTIDXNIFTY19-01-2023CE17400.00,94.0,82,683.3333333333334,114,11.97,561.25,-195.04999999999995,-25.790030411212477,7800,8500,200,572.4,100,575.0,17914.25,17953.05,0.03129,553.0499999999993,PE,23.7,9.057638888888889,0.08484310310882598,0.16156237314091335,1.2421492723404899,1.2166984808684702,-0.10686551221218679,0.000402821,-4.6522,5.2054,-48.19808737698148,-0.0138609947,-4.5031,48.6931
NIFTY,2023-01-10 14:07:00,17400.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17400.00,2555.0,276,12.110574813514699,985,17.68,164.0,43.05,35.59322033898305,13000,10000,50,163.85,1050,165.5,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17400.00,168.0,-8,-4.545454545454546,68,13.22,802.2,-105.19999999999993,-11.593564029094109,3050,4800,100,801.55,250,807.45,17911.5,18044.9,0.036393,644.9000000000015,PE,164.0,44.057638888888896,0.06112598516275872,0.16670162160986166,0.6573241703699969,0.5994074445962302,-0.2536081410692083,0.0003052976,-3.8124,20.0032,-572.1863046000226,-0.0114726601,-0.7767,47.2784
NIFTY,2023-01-10 14:07:00,17400.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17400.00,65606.0,10429,18.90099135509361,419631,21.03,3.1,0.8000000000000003,34.782608695652186,320500,142500,6050,3.1,13600,3.15,17914.25,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17400.00,956.0,3,0.3147953830010493,583,30.82,534.95,-177.04999999999995,-24.86657303370786,400900,21650,450,532.55,100,533.95,17914.25,17931.2,0.030072,531.2000000000007,PE,3.1,2.057638888888889,0.14958591730379348,0.21092237328702382,1.906816134054929,1.89097957601395,-0.02824836959128097,0.0002278965,-4.4694,0.8713,-2.872946341901822,-0.0058019235,-10.8497,14.8946
NIFTY,2023-01-10 14:07:00,17400.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17400.00,22379.0,588,2.6983617089624157,21726,16.13,47.1,21.450000000000003,83.62573099415206,81400,37300,850,47.3,50,47.5,17911.5,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17400.00,660.0,6,0.9174311926605505,121,16.25,634.0,-169.0,-21.046077210460773,7150,6100,150,627.55,50,631.0,17914.25,17984.95,0.033065,584.9500000000007,PE,47.1,15.057638888888889,0.09391822071254033,0.16112469072866764,1.0267218169691923,0.9939957282519313,-0.15168688813372655,0.000398581,-4.6028,8.5696,-114.48689090440665,-0.0144724609,-2.812,54.2796
NIFTY,2023-01-10 14:07:00,17450.0,2023-01-19 15:30:00,PE,9.057638888888889,OPTIDXNIFTY19-01-2023PE17450.00,1526.0,351,29.872340425531913,5247,15.81,27.7,14.1,103.6764705882353,55950,21700,750,28.15,750,28.35,17914.25,CE,9.057638888888889,OPTIDXNIFTY19-01-2023CE17450.00,11.0,2,22.22222222222222,6,14.69,526.0,-182.95000000000005,-25.805769095140707,8100,8400,50,517.85,450,537.5,17911.5,17953.05,0.02842,503.0499999999993,PE,27.7,9.057638888888889,0.09086343922058218,0.15792677671259905,1.1548250102725102,1.1299469313991892,-0.12380158165247071,0.0004574922,-5.0493,5.7788,-55.842710736487646,-0.0146197858,-4.6408,47.7481
NIFTY,2023-01-10 14:07:00,17450.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17450.00,1092.0,40,3.802281368821293,1982,15.95,55.45,25.800000000000004,87.0151770657673,54200,8600,850,55.3,100,55.6,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17450.00,90.0,50,125.0,72,16.56,592.95,-197.04999999999995,-24.943037974683538,5650,5700,50,581.6,150,587.85,17911.5,17984.95,0.030196,534.9500000000007,PE,55.45,15.057638888888889,0.09757881885734081,0.16096396703342689,0.939946215918065,0.9072527718431963,-0.17292506236463331,0.0004344528,-5.0078,9.3315,-130.58952743762364,-0.0143983294,-2.7921,49.4375
NIFTY,2023-01-10 14:07:00,17450.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17450.00,76.0,-5,-6.172839506172839,87,17.98,175.15,43.349999999999994,32.890743550834586,3800,3150,100,173.2,50,181.85,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17450.00,47.0,4,9.30232558139535,5,13.02,759.25,40.39999999999998,5.620087639980522,1850,3750,50,769.05,50,827.3,17914.25,18044.9,0.033523,594.9000000000015,PE,175.15,44.057638888888896,0.059861302233963326,0.16527492433632252,0.6125285962878636,0.5551075443651116,-0.2681494816126263,0.0003168653,-3.8888,20.5835,-605.2016507699147,-0.0110273316,-0.7389,42.3463
NIFTY,2023-01-10 14:07:00,17450.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17450.00,28411.0,3418,13.675829232185011,225577,19.83,3.75,1.15,44.230769230769226,214550,118950,8550,3.7,5700,3.75,17911.5,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17450.00,418.0,16,3.9800995024875623,112,12.99,482.65,-190.20000000000005,-28.267816006539352,63100,32400,50,476.25,550,478.0,17914.25,17931.2,0.027203,481.2000000000007,PE,3.75,2.057638888888889,0.14958591730379348,0.2006672978297899,1.8130232831736914,1.797956700812211,-0.034884685514743205,0.0002851971,-5.0624,1.0373,-3.5474449343377548,-0.0069035406,-12.2817,16.8509
NIFTY,2023-01-10 14:07:00,17500.0,2023-01-19 15:30:00,PE,9.057638888888889,OPTIDXNIFTY19-01-2023PE17500.00,16020.0,2853,21.667805878332196,39773,15.64,34.0,17.8,109.87654320987654,101850,48800,800,34.0,50,34.1,17914.25,CE,9.057638888888889,OPTIDXNIFTY19-01-2023CE17500.00,560.0,265,89.83050847457628,573,15.94,491.75,-158.0,-24.31704501731435,54700,13500,300,483.4,150,485.45,17914.25,17953.05,0.025559,453.0499999999993,PE,34.0,9.057638888888889,0.08484310310882598,0.15671809345645224,1.0476432335222907,1.0229555575559701,-0.14709148973160296,0.0005188549,-5.6384,6.5037,-66.3748774466155,-0.015010736,-4.7274,44.4749
NIFTY,2023-01-10 14:07:00,17500.0,2023-01-12 15:30:00,PE,2.057638888888889,OPTIDXNIFTY12-01-2023PE17500.00,109540.0,-2434,-2.173718899030132,722670,18.81,4.7,1.7000000000000002,56.66666666666668,851150,359650,15600,4.65,4500,4.7,17911.5,CE,2.057638888888889,OPTIDXNIFTY12-01-2023CE17500.00,5868.0,714,13.853317811408616,6989,26.36,431.75,-183.35000000000002,-29.8081612745895,82750,48600,350,428.1,50,429.45,17914.25,17931.2,0.024341,431.2000000000007,PE,4.7,2.057638888888889,0.14958591730379348,0.19122357115114386,1.7025497891860826,1.68819226449041,-0.044288813472418705,0.0003634256,-5.8581,1.2597,-4.503418572237709,-0.0082600917,-14.0028,18.9336
NIFTY,2023-01-10 14:07:00,17500.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17500.00,21900.0,2241,11.399359072180681,8433,17.55,188.2,48.14999999999998,34.38057836486967,40000,22000,800,187.55,650,188.55,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17500.00,1634.0,-7,-0.42656916514320536,496,13.27,734.15,-133.70000000000005,-15.405888114305471,12000,10700,100,732.55,250,736.3,17914.25,18044.9,0.030662,544.9000000000015,PE,188.2,44.057638888888896,0.059861302233963326,0.16446150216787528,0.5651994122818743,0.5080609655804351,-0.28391021444344816,0.0003274322,-3.979,21.1652,-641.1081840780564,-0.0104293161,-0.6935,36.9553
NIFTY,2023-01-10 14:07:00,17500.0,2023-03-29 15:30:00,PE,78.05763888888889,OPTIDXNIFTY29-03-2023PE17500.00,5103.0,487,10.550259965337954,1442,17.27,253.35,48.900000000000006,23.917828319882616,23750,20000,50,253.1,100,255.4,17914.25,CE,78.05763888888889,OPTIDXNIFTY29-03-2023CE17500.00,1048.0,198,23.294117647058822,301,10.58,878.45,-116.29999999999995,-11.69137974365418,8150,8700,100,870.05,50,874.4,17914.25,18128.35,0.035276,628.3499999999985,PE,253.35,78.05763888888889,0.05537635857757162,0.15527892037603028,0.5271592804068497,0.45535112416808815,-0.2955209510972788,0.0002635665,-2.895,28.7635,-1199.875500341321,-0.01006135,-0.3489,44.4649
NIFTY,2023-01-10 14:07:00,17500.0,2023-12-28 15:30:00,PE,352.0576388888889,OPTIDXNIFTY28-12-2023PE17500.00,1083.0,1,0.09242144177449169,71,21.82,636.0,51.0,8.717948717948717,3450,250,50,630.6,50,637.85,17914.25,CE,352.0576388888889,OPTIDXNIFTY28-12-2023CE17500.00,133.0,0,0.0,1,0.0,1730.0,-41.59999999999991,-2.3481598554978502,1900,50,50,1702.05,50,1726.85,17914.25,18700.2,0.066333,1200.2000000000007,PE,636.0,352.0576388888889,0.04448462362542423,0.16481510183993006,0.49073564354261917,0.3288689643628566,-0.2987109050987656,0.0001119382,-1.5205,62.2284,-6001.330551043826,-0.0067609519,-0.0445,60.9343
NIFTY,2023-01-10 14:07:00,17500.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17500.00,55556.0,-357,-0.638491942839769,43313,15.83,64.55,30.25,88.1924198250729,84450,60100,2850,64.5,1550,64.8,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17500.00,6820.0,387,6.015855743820923,3223,15.72,544.0,-156.64999999999998,-22.357810604438733,33150,31200,150,539.7,150,541.45,17914.25,17984.95,0.027334,484.9500000000007,PE,64.55,15.057638888888889,0.09391822071254033,0.16038032061500904,0.8554125605720034,0.8228376611123782,-0.19540284248381176,0.0004704807,-5.383,10.0687,-147.64157835355962,-0.0141415558,-2.7305,44.189
NIFTY,2023-01-10 14:07:00,17550.0,2023-01-19 15:30:00,PE,9.057638888888889,OPTIDXNIFTY19-01-2023PE17550.00,2703.0,809,42.71383315733897,11044,15.33,40.6,21.950000000000003,117.69436997319038,52200,17350,650,40.65,400,40.9,17911.5,CE,9.057638888888889,OPTIDXNIFTY19-01-2023CE17550.00,33.0,4,13.793103448275861,6,14.43,438.0,-155.75,-26.231578947368423,18250,8250,50,438.7,100,443.3,17914.25,17953.05,0.022706,403.0499999999993,PE,40.6,9.057638888888889,0.08484310310882598,0.15430214133118395,0.9462869313543759,0.9219798383947988,-0.1716393749743418,0.0005830127,-6.1417,7.1953,-77.47508210717372,-0.0152019298,-4.7117,40.6837
NIFTY,2023-01-10 14:07:00,17550.0,2023-01-25 15:30:00,PE,15.057638888888889,OPTIDXNIFTY25-01-2023PE17550.00,1731.0,-19,-1.0857142857142856,2603,15.6,70.9,31.450000000000003,79.72116603295311,32650,11000,700,72.05,400,72.55,17914.25,CE,15.057638888888889,OPTIDXNIFTY25-01-2023CE17550.00,93.0,5,5.681818181818182,35,15.28,500.75,-185.60000000000002,-27.04159685291761,7550,5850,50,499.3,50,504.35,17911.5,17984.95,0.024481,434.9500000000007,PE,70.9,15.057638888888889,0.09757881885734081,0.15618647654664594,0.7875817603241515,0.7558586739071265,-0.21460506024827689,0.0005107213,-5.5426,10.6441,-162.15059422730434,-0.014101516,-2.6485,40.5698
NIFTY,2023-01-10 14:07:00,17550.0,2023-02-23 15:30:00,PE,44.057638888888896,OPTIDXNIFTY23-02-2023PE17550.00,81.0,-12,-12.903225806451612,29,17.88,208.6,53.849999999999994,34.79806138933764,4600,3650,100,200.7,50,209.05,17914.25,CE,44.057638888888896,OPTIDXNIFTY23-02-2023CE17550.00,32.0,2,6.666666666666667,7,15.44,688.9,-73.0,-9.58130988318677,3950,3850,50,579.1,150,724.3,17914.25,18044.9,0.027809,494.90000000000146,PE,208.6,44.057638888888896,0.059861302233963326,0.16666148696140096,0.509224454809317,0.4513216729156786,-0.3030994420189084,0.0003329736,-4.1553,21.8113,-685.3676881941473,-0.0094213819,-0.6323,30.0776
